,id,tipo,status
5033,261-97-7953,puerta a puerta,cancelado
5034,255-80-1419,encomienda,en curso
5035,306-27-6085,viaje,en curso
5036,531-00-4365,comida,No Dsiponible
5037,625-18-7757,comida,No Dsiponible
5038,094-17-7280,comida,No Dsiponible
5039,226-35-9908,encomienda,No Dsiponible
5040,390-71-5002,encomienda,finalizado
5041,897-87-4636,comida,en curso
5042,687-51-9442,comida,finalizado
5043,576-40-3638,viaje,en curso
5044,920-80-9947,encomienda,No Dsiponible
5045,025-82-4206,viaje,cancelado
5046,045-40-0761,encomienda,No Dsiponible
5047,424-79-5501,encomienda,Disponible
5048,977-78-5395,comida,cancelado
5049,648-03-3217,encomienda,cancelado
5050,850-22-5319,puerta a puerta,cancelado
5051,375-10-2810,encomienda,Disponible
5052,066-81-7232,puerta a puerta,finalizado
5053,986-30-6692,paquetes,aceptado
5054,232-51-0392,viaje,cancelado
5055,730-75-9797,puerta a puerta,finalizado
5056,247-91-7403,paquetes,en curso
5057,948-88-2648,puerta a puerta,cancelado
5058,645-52-2785,paquetes,No Dsiponible
5059,226-15-3730,encomienda,aceptado
5060,624-24-1626,comida,No Dsiponible
5061,383-90-0741,encomienda,No Dsiponible
5062,033-14-2602,puerta a puerta,finalizado
5063,638-14-7916,puerta a puerta,en curso
5064,236-08-3270,viaje,en curso
5065,287-56-8507,puerta a puerta,cancelado
5066,785-79-7005,comida,Disponible
5067,019-11-8441,viaje,en curso
5068,266-64-2460,viaje,aceptado
5069,169-59-8809,paquetes,No Dsiponible
5070,820-47-5535,viaje,Disponible
5071,750-89-9924,encomienda,No Dsiponible
5072,346-28-1622,comida,en curso
5073,772-34-3967,comida,cancelado
5074,095-50-0995,paquetes,en curso
5075,412-68-9355,encomienda,en curso
5076,797-14-4153,puerta a puerta,Disponible
5077,050-77-9800,viaje,Disponible
5078,306-13-6236,viaje,finalizado
5079,394-33-5901,encomienda,No Dsiponible
5080,432-67-8616,viaje,No Dsiponible
5081,103-37-6667,viaje,Disponible
5082,965-49-2339,puerta a puerta,en curso
5083,314-23-1728,viaje,Disponible
5084,859-35-0434,puerta a puerta,No Dsiponible
5085,472-59-0922,viaje,finalizado
5086,614-17-5888,puerta a puerta,en curso
5087,907-85-3293,encomienda,No Dsiponible
5088,722-07-5256,encomienda,Disponible
5089,118-76-8991,puerta a puerta,cancelado
5090,146-95-3757,paquetes,cancelado
5091,233-40-8764,paquetes,aceptado
5092,800-72-4232,viaje,No Dsiponible
5093,051-12-3340,comida,aceptado
5094,500-32-7157,paquetes,cancelado
5095,105-41-7253,comida,aceptado
5096,337-16-9800,encomienda,en curso
5097,234-59-0866,encomienda,en curso
5098,636-05-6660,encomienda,Disponible
5099,890-20-3527,viaje,en curso
5100,148-22-5781,encomienda,cancelado
5101,262-60-9695,encomienda,en curso
5102,701-90-5105,paquetes,en curso
5103,793-46-2434,puerta a puerta,cancelado
5104,662-32-2425,paquetes,aceptado
5105,102-55-2161,viaje,aceptado
5106,789-15-3997,viaje,en curso
5107,579-66-6571,encomienda,cancelado
5108,640-42-7257,viaje,en curso
5109,339-71-7305,encomienda,finalizado
5110,459-31-0302,puerta a puerta,Disponible
5111,427-39-5138,puerta a puerta,cancelado
5112,220-58-8785,comida,Disponible
5113,034-63-0455,encomienda,aceptado
5114,817-68-5996,encomienda,cancelado
5115,877-91-7950,paquetes,en curso
5116,584-90-8018,paquetes,cancelado
5117,808-50-7889,puerta a puerta,en curso
5118,318-23-0807,comida,aceptado
5119,723-96-3732,viaje,No Dsiponible
5120,878-35-2371,paquetes,cancelado
5121,042-35-1690,comida,Disponible
5122,588-78-6900,viaje,cancelado
5123,498-69-1934,paquetes,finalizado
5124,426-90-7417,encomienda,aceptado
5125,324-88-3810,comida,aceptado
5126,206-87-6952,viaje,cancelado
5127,079-47-3921,paquetes,cancelado
5128,447-39-8493,viaje,cancelado
5129,333-94-5384,paquetes,en curso
5130,405-03-4448,puerta a puerta,No Dsiponible
5131,248-64-7488,puerta a puerta,No Dsiponible
5132,641-22-1087,comida,en curso
5133,899-82-0162,paquetes,en curso
5134,550-39-5627,puerta a puerta,aceptado
5135,242-47-5257,viaje,Disponible
5136,579-98-6212,encomienda,en curso
5137,062-37-2099,encomienda,No Dsiponible
5138,135-39-3969,puerta a puerta,aceptado
5139,298-05-3966,paquetes,aceptado
5140,397-78-4046,comida,aceptado
5141,259-24-3363,puerta a puerta,Disponible
5142,778-96-7405,puerta a puerta,en curso
5143,551-55-4610,puerta a puerta,aceptado
5144,543-02-2313,viaje,aceptado
5145,267-80-1540,viaje,aceptado
5146,901-95-5561,viaje,finalizado
5147,612-86-1922,comida,finalizado
5148,075-41-9833,puerta a puerta,finalizado
5149,763-95-3853,encomienda,en curso
5150,773-16-6449,viaje,No Dsiponible
5151,141-15-2037,paquetes,No Dsiponible
5152,734-34-7811,viaje,No Dsiponible
5153,461-06-8056,puerta a puerta,finalizado
5154,849-39-9680,paquetes,en curso
5155,975-40-1870,encomienda,en curso
5156,343-53-2915,encomienda,en curso
5157,294-74-9945,puerta a puerta,cancelado
5158,968-54-5179,puerta a puerta,No Dsiponible
5159,836-00-4278,viaje,cancelado
5160,374-30-3184,encomienda,Disponible
5161,918-46-6062,encomienda,No Dsiponible
5162,442-92-8795,encomienda,en curso
5163,478-77-9721,puerta a puerta,finalizado
5164,326-86-2739,puerta a puerta,en curso
5165,345-27-6717,comida,aceptado
5166,995-64-5231,paquetes,finalizado
5167,319-03-8871,paquetes,No Dsiponible
5168,663-10-3139,comida,finalizado
5169,056-83-9432,encomienda,cancelado
5170,870-81-8119,viaje,finalizado
5171,290-80-0376,viaje,aceptado
5172,642-98-9644,viaje,cancelado
5173,050-63-9692,paquetes,Disponible
5174,085-46-2204,viaje,No Dsiponible
5175,904-64-2374,encomienda,cancelado
5176,482-78-0565,encomienda,aceptado
5177,334-97-8861,comida,No Dsiponible
5178,639-32-3827,puerta a puerta,No Dsiponible
5179,978-13-9443,comida,cancelado
5180,003-74-9826,comida,en curso
5181,472-44-9515,puerta a puerta,cancelado
5182,292-00-1986,encomienda,cancelado
5183,835-71-2315,comida,aceptado
5184,946-21-7552,encomienda,Disponible
5185,428-01-8844,encomienda,cancelado
5186,885-01-0612,comida,aceptado
5187,349-02-7252,encomienda,cancelado
5188,819-01-3150,viaje,Disponible
5189,088-25-3885,paquetes,cancelado
5190,259-83-1837,comida,aceptado
5191,032-23-5839,encomienda,finalizado
5192,793-63-4945,paquetes,aceptado
5193,226-90-8250,paquetes,finalizado
5194,487-57-4796,viaje,cancelado
5195,444-27-1666,puerta a puerta,Disponible
5196,654-65-3574,viaje,cancelado
5197,164-90-4203,encomienda,Disponible
5198,181-08-7098,encomienda,en curso
5199,737-22-5936,viaje,aceptado
5200,925-98-1265,comida,No Dsiponible
5201,675-83-6899,puerta a puerta,finalizado
5202,479-11-2858,paquetes,cancelado
5203,124-10-4522,puerta a puerta,finalizado
5204,182-92-7091,paquetes,Disponible
5205,559-76-3086,viaje,Disponible
5206,119-17-5883,comida,cancelado
5207,006-60-0847,paquetes,Disponible
5208,198-12-2586,paquetes,Disponible
5209,721-94-4618,comida,finalizado
5210,338-10-2209,viaje,en curso
5211,081-28-6412,comida,cancelado
5212,516-54-5515,puerta a puerta,cancelado
5213,143-72-9851,puerta a puerta,Disponible
5214,229-81-1188,paquetes,cancelado
5215,676-64-1799,paquetes,en curso
5216,076-77-1261,puerta a puerta,cancelado
5217,529-95-8744,paquetes,cancelado
5218,249-33-1339,comida,Disponible
5219,219-09-7926,viaje,cancelado
5220,279-20-7562,viaje,finalizado
5221,781-95-2507,viaje,No Dsiponible
5222,632-31-1103,viaje,en curso
5223,885-04-9020,encomienda,aceptado
5224,753-19-0525,comida,finalizado
5225,014-12-6473,comida,aceptado
5226,726-64-5961,puerta a puerta,No Dsiponible
5227,189-23-6384,comida,cancelado
5228,881-35-7559,paquetes,en curso
5229,616-26-8004,puerta a puerta,finalizado
5230,426-20-4065,puerta a puerta,cancelado
5231,918-69-0149,viaje,aceptado
5232,923-52-6956,encomienda,cancelado
5233,663-37-8985,paquetes,No Dsiponible
5234,222-61-8653,puerta a puerta,aceptado
5235,842-45-4249,paquetes,Disponible
5236,727-95-1861,paquetes,No Dsiponible
5237,216-51-0529,puerta a puerta,en curso
5238,430-46-0282,viaje,aceptado
5239,396-78-8902,puerta a puerta,cancelado
5240,944-19-9870,paquetes,en curso
5241,978-47-0297,viaje,finalizado
5242,530-96-9872,viaje,No Dsiponible
5243,889-14-0405,paquetes,No Dsiponible
5244,104-49-0069,puerta a puerta,No Dsiponible
5245,834-33-8698,paquetes,finalizado
5246,600-48-6768,comida,cancelado
5247,702-21-6770,viaje,Disponible
5248,078-23-2753,puerta a puerta,en curso
5249,476-46-3157,viaje,Disponible
5250,756-06-1173,encomienda,Disponible
5251,620-65-0253,encomienda,No Dsiponible
5252,940-39-0487,puerta a puerta,Disponible
5253,669-41-4694,comida,finalizado
5254,534-21-9084,viaje,Disponible
5255,666-96-4218,puerta a puerta,aceptado
5256,664-99-4594,puerta a puerta,Disponible
5257,430-10-2127,paquetes,aceptado
5258,963-98-7007,puerta a puerta,aceptado
5259,683-95-9608,paquetes,finalizado
5260,103-05-3466,comida,cancelado
5261,440-05-9918,puerta a puerta,cancelado
5262,084-22-7622,puerta a puerta,aceptado
5263,827-25-8588,encomienda,Disponible
5264,632-14-8212,comida,No Dsiponible
5265,569-16-2781,viaje,Disponible
5266,609-13-8756,viaje,en curso
5267,311-67-7059,encomienda,No Dsiponible
5268,697-01-8411,puerta a puerta,aceptado
5269,262-54-5009,encomienda,en curso
5270,382-97-7702,viaje,No Dsiponible
5271,440-95-2150,viaje,en curso
5272,277-18-8881,puerta a puerta,No Dsiponible
5273,442-87-9567,encomienda,No Dsiponible
5274,252-54-5463,puerta a puerta,en curso
5275,649-58-0835,viaje,aceptado
5276,339-37-3579,comida,en curso
5277,579-85-1794,paquetes,cancelado
5278,336-60-1364,comida,cancelado
5279,984-13-0337,encomienda,en curso
5280,763-71-2695,paquetes,cancelado
5281,509-47-7786,puerta a puerta,finalizado
5282,924-13-1819,viaje,en curso
5283,755-07-4075,viaje,cancelado
5284,912-96-7183,comida,Disponible
5285,242-97-3023,puerta a puerta,cancelado
5286,618-50-7759,encomienda,aceptado
5287,865-71-5450,viaje,No Dsiponible
5288,388-53-8521,viaje,finalizado
5289,000-23-9585,encomienda,finalizado
5290,046-83-2838,viaje,Disponible
5291,913-62-1072,comida,finalizado
5292,387-24-4367,viaje,Disponible
5293,634-22-3285,puerta a puerta,Disponible
5294,046-41-4351,puerta a puerta,No Dsiponible
5295,260-21-8397,puerta a puerta,finalizado
5296,753-59-5691,encomienda,en curso
5297,127-94-1316,puerta a puerta,en curso
5298,680-54-9772,viaje,aceptado
5299,120-31-7202,viaje,finalizado
5300,988-06-3918,paquetes,cancelado
5301,799-16-5693,encomienda,Disponible
5302,887-23-3126,comida,No Dsiponible
5303,091-97-5792,comida,en curso
5304,827-86-5905,paquetes,Disponible
5305,377-53-7702,encomienda,cancelado
5306,667-59-8435,paquetes,finalizado
5307,920-45-3281,viaje,finalizado
5308,038-99-6355,comida,cancelado
5309,916-44-7271,viaje,cancelado
5310,448-77-3029,puerta a puerta,aceptado
5311,617-74-9462,paquetes,aceptado
5312,187-62-2720,paquetes,No Dsiponible
5313,895-01-8994,encomienda,en curso
5314,055-33-0439,puerta a puerta,Disponible
5315,719-54-3793,comida,en curso
5316,738-48-0443,comida,cancelado
5317,597-79-9020,viaje,No Dsiponible
5318,139-86-8757,encomienda,aceptado
5319,151-48-6825,comida,en curso
5320,224-56-7566,encomienda,en curso
5321,853-94-2089,viaje,en curso
5322,867-65-1493,viaje,cancelado
5323,002-24-4829,viaje,en curso
5324,829-73-0075,viaje,No Dsiponible
5325,717-49-4658,paquetes,Disponible
5326,270-88-8658,comida,en curso
5327,922-39-3823,viaje,en curso
5328,606-81-5776,paquetes,finalizado
5329,406-87-7591,puerta a puerta,No Dsiponible
5330,577-82-1222,viaje,finalizado
5331,527-21-8474,paquetes,aceptado
5332,306-25-0261,encomienda,Disponible
5333,164-40-8551,paquetes,aceptado
5334,216-08-9412,encomienda,cancelado
5335,348-19-9627,paquetes,aceptado
5336,785-42-4252,viaje,Disponible
5337,196-18-1191,comida,No Dsiponible
5338,053-10-2037,viaje,No Dsiponible
5339,599-27-8143,viaje,aceptado
5340,387-11-5442,encomienda,No Dsiponible
5341,205-09-8917,paquetes,Disponible
5342,013-70-3301,viaje,cancelado
5343,204-31-6229,paquetes,finalizado
5344,840-88-0614,encomienda,aceptado
5345,771-88-9752,paquetes,Disponible
5346,663-52-2941,encomienda,aceptado
5347,248-54-2238,viaje,No Dsiponible
5348,176-58-1393,viaje,cancelado
5349,599-20-5273,paquetes,Disponible
5350,265-81-8219,paquetes,Disponible
5351,904-34-0678,paquetes,aceptado
5352,317-67-9169,comida,cancelado
5353,014-13-7399,encomienda,Disponible
5354,046-68-2893,puerta a puerta,Disponible
5355,982-93-9109,viaje,aceptado
5356,056-90-8674,viaje,No Dsiponible
5357,404-43-8610,viaje,Disponible
5358,869-44-1816,comida,en curso
5359,633-91-2973,comida,cancelado
5360,670-69-7362,puerta a puerta,Disponible
5361,563-85-8169,encomienda,finalizado
5362,354-39-6120,comida,finalizado
5363,412-79-0640,puerta a puerta,Disponible
5364,890-65-3423,paquetes,Disponible
5365,167-89-5649,comida,cancelado
5366,265-45-2709,encomienda,Disponible
5367,006-02-6458,encomienda,finalizado
5368,426-67-3884,viaje,aceptado
5369,250-01-8652,comida,No Dsiponible
5370,498-85-3450,puerta a puerta,finalizado
5371,109-79-3448,puerta a puerta,cancelado
5372,054-85-1171,encomienda,en curso
5373,589-95-3107,viaje,No Dsiponible
5374,812-49-5488,paquetes,No Dsiponible
5375,195-01-4076,encomienda,Disponible
5376,871-53-1554,paquetes,No Dsiponible
5377,997-82-8577,paquetes,en curso
5378,574-39-9610,paquetes,Disponible
5379,839-77-8276,encomienda,No Dsiponible
5380,516-75-5000,comida,aceptado
5381,805-87-5809,puerta a puerta,finalizado
5382,912-57-9894,paquetes,Disponible
5383,733-48-2495,puerta a puerta,No Dsiponible
5384,188-77-6299,puerta a puerta,cancelado
5385,365-43-5268,paquetes,No Dsiponible
5386,938-84-2753,comida,No Dsiponible
5387,465-09-4982,viaje,No Dsiponible
5388,419-76-7641,paquetes,finalizado
5389,707-06-5180,paquetes,Disponible
5390,946-29-5572,encomienda,finalizado
5391,164-02-2491,comida,aceptado
5392,296-74-8053,viaje,en curso
5393,690-23-7742,comida,No Dsiponible
5394,350-99-2585,viaje,aceptado
5395,820-04-0172,puerta a puerta,aceptado
5396,427-89-3575,paquetes,cancelado
5397,174-46-7501,paquetes,finalizado
5398,129-92-0664,encomienda,aceptado
5399,062-38-8882,puerta a puerta,en curso
5400,569-04-1139,viaje,aceptado
5401,847-20-5820,puerta a puerta,aceptado
5402,579-06-4598,comida,finalizado
5403,400-83-1150,puerta a puerta,finalizado
5404,540-30-6655,viaje,cancelado
5405,634-95-9678,viaje,finalizado
5406,854-19-3905,viaje,en curso
5407,736-70-3463,comida,finalizado
5408,555-65-5398,comida,en curso
5409,061-06-8738,paquetes,No Dsiponible
5410,873-84-4610,puerta a puerta,No Dsiponible
5411,361-21-0859,paquetes,No Dsiponible
5412,176-89-6065,comida,No Dsiponible
5413,996-22-1426,puerta a puerta,cancelado
5414,707-42-9728,comida,en curso
5415,110-28-1091,puerta a puerta,Disponible
5416,484-76-5682,comida,Disponible
5417,130-07-3575,viaje,aceptado
5418,027-95-9897,viaje,Disponible
5419,601-45-9613,puerta a puerta,finalizado
5420,127-32-3848,paquetes,finalizado
5421,273-70-3494,puerta a puerta,aceptado
5422,831-24-7405,paquetes,en curso
5423,611-29-8461,viaje,cancelado
5424,829-28-2457,paquetes,No Dsiponible
5425,008-57-1623,paquetes,cancelado
5426,357-91-1903,encomienda,en curso
5427,503-79-7356,comida,No Dsiponible
5428,575-39-0462,paquetes,cancelado
5429,024-61-2181,viaje,finalizado
5430,980-40-2189,comida,en curso
5431,818-28-9443,viaje,No Dsiponible
5432,061-70-9719,viaje,Disponible
5433,768-22-4553,puerta a puerta,aceptado
5434,167-16-2551,viaje,en curso
5435,993-05-9658,puerta a puerta,finalizado
5436,221-55-2738,encomienda,finalizado
5437,959-16-3423,puerta a puerta,finalizado
5438,901-08-2134,viaje,aceptado
5439,311-60-0537,encomienda,en curso
5440,736-30-6424,viaje,finalizado
5441,438-92-9487,encomienda,cancelado
5442,039-54-7198,encomienda,aceptado
5443,117-11-8314,puerta a puerta,cancelado
5444,496-01-4163,puerta a puerta,cancelado
5445,628-43-2776,puerta a puerta,Disponible
5446,817-93-1961,encomienda,Disponible
5447,686-89-2061,paquetes,aceptado
5448,172-44-2714,comida,finalizado
5449,264-81-2285,puerta a puerta,No Dsiponible
5450,680-30-3383,paquetes,Disponible
5451,166-86-8183,encomienda,No Dsiponible
5452,504-53-7569,paquetes,finalizado
5453,679-01-0575,viaje,aceptado
5454,228-43-4444,comida,cancelado
5455,674-79-2365,encomienda,aceptado
5456,444-83-3706,viaje,cancelado
5457,327-00-2530,puerta a puerta,cancelado
5458,393-83-3146,paquetes,aceptado
5459,697-06-5972,paquetes,finalizado
5460,442-42-7678,comida,aceptado
5461,051-91-6709,puerta a puerta,finalizado
5462,984-64-9755,puerta a puerta,finalizado
5463,515-13-1430,viaje,finalizado
5464,403-20-9614,viaje,finalizado
5465,001-48-8579,viaje,No Dsiponible
5466,795-54-3496,viaje,No Dsiponible
5467,986-80-0624,encomienda,No Dsiponible
5468,644-65-1606,viaje,aceptado
5469,217-93-5493,paquetes,en curso
5470,465-02-6496,encomienda,finalizado
5471,279-51-3073,encomienda,en curso
5472,483-74-7060,viaje,finalizado
5473,070-20-0713,puerta a puerta,aceptado
5474,559-64-2066,puerta a puerta,Disponible
5475,407-01-9859,puerta a puerta,en curso
5476,671-62-2634,encomienda,cancelado
5477,434-01-8277,paquetes,cancelado
5478,018-81-1999,comida,en curso
5479,896-98-2556,paquetes,cancelado
5480,945-21-4350,paquetes,cancelado
5481,075-97-5652,viaje,Disponible
5482,905-07-5334,paquetes,cancelado
5483,082-03-1804,encomienda,en curso
5484,379-22-3512,paquetes,No Dsiponible
5485,688-05-3163,paquetes,aceptado
5486,914-49-7756,paquetes,cancelado
5487,465-62-4134,comida,Disponible
5488,940-57-6967,viaje,No Dsiponible
5489,059-42-8843,puerta a puerta,No Dsiponible
5490,826-62-3790,viaje,No Dsiponible
5491,566-48-1039,viaje,No Dsiponible
5492,145-06-1554,puerta a puerta,aceptado
5493,105-70-2407,viaje,en curso
5494,787-28-1291,encomienda,cancelado
5495,445-54-1442,encomienda,aceptado
5496,811-54-9006,comida,Disponible
5497,962-75-2253,paquetes,Disponible
5498,193-68-9783,paquetes,cancelado
5499,235-80-8819,paquetes,cancelado
5500,849-64-8818,encomienda,finalizado
5501,618-97-5100,comida,cancelado
5502,448-23-7007,puerta a puerta,en curso
5503,308-79-6171,comida,en curso
5504,988-63-6543,paquetes,No Dsiponible
5505,297-90-1198,viaje,en curso
5506,255-07-6475,viaje,Disponible
5507,119-25-4412,comida,finalizado
5508,379-98-0717,puerta a puerta,finalizado
5509,105-52-3585,comida,aceptado
5510,469-52-3077,puerta a puerta,Disponible
5511,820-19-6268,puerta a puerta,aceptado
5512,696-79-4644,paquetes,cancelado
5513,172-15-2859,comida,No Dsiponible
5514,224-62-2203,comida,Disponible
5515,717-21-9296,comida,finalizado
5516,921-28-8497,encomienda,aceptado
5517,452-16-3328,viaje,cancelado
5518,729-69-9861,puerta a puerta,finalizado
5519,965-25-8408,comida,aceptado
5520,017-28-7780,encomienda,cancelado
5521,735-29-8108,comida,finalizado
5522,116-45-3925,paquetes,aceptado
5523,087-89-6620,puerta a puerta,finalizado
5524,748-10-1180,paquetes,en curso
5525,291-36-7339,puerta a puerta,Disponible
5526,172-10-4574,paquetes,cancelado
5527,095-40-8993,viaje,cancelado
5528,277-30-5005,paquetes,finalizado
5529,849-72-7022,viaje,cancelado
5530,005-94-0054,viaje,No Dsiponible
5531,000-91-5181,viaje,Disponible
5532,522-15-2599,puerta a puerta,aceptado
5533,224-96-3804,comida,en curso
5534,865-17-2730,paquetes,finalizado
5535,927-26-4423,paquetes,en curso
5536,951-45-5680,puerta a puerta,No Dsiponible
5537,244-63-6276,paquetes,cancelado
5538,212-72-4860,viaje,cancelado
5539,200-56-4823,viaje,finalizado
5540,241-07-0799,comida,aceptado
5541,110-56-6729,puerta a puerta,cancelado
5542,667-48-6146,puerta a puerta,aceptado
5543,450-54-7408,encomienda,Disponible
5544,735-25-9974,encomienda,en curso
5545,890-01-4313,paquetes,en curso
